;URL;Osoite;Alue;Myyntihinta;Velaton hinta;Pinta-ala;Neliöhinta;Rahoitusvastike;Hoitovastike;Yhtiövastike;Muut kustannukset;Kerros;Huonekokoonpano;Huoneet;Vapautuminen;Parveke;Kylpyhuoneen varusteet;Sauna;Taloyhtiössä sauna;Säilytystilat;Näkymät;Tulevat remontit;Tehdyt remontit;Infoteksti
665;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15035490;Hanhenmäenkatu 1 B, Takahuhti, Tampere;Takahuhti;85 401 €;220 900 €;45,5 m²;4 854,95 € / m;97,37 € / kk;177,45 € / kk;274,82 € / kk;Yhtiölainan laina-aika 25v, joista 3 ensimmäistä asumisvuotta lyhennysvapaata. Arvioitu ensimmäinen lyhennys elokuussa 2024, lyhennystä aletaan keräämään arviolta maaliskuussa 2024. Laina sidottu 12kk euriboriin (0,85%). Arvioitu rahoitusvastike (koron osuus+lyhennys) 610,61€. Vastikkeiden suuruus tarkastetaan hallinnon luovutuksessa.;6 / 6;2h, kt, s;2;Arvioitu valmistuminen 12/20;Kyllä;Suihku, suihkuseinä, peilikaappi, allaskaappi, pesukoneliitäntä, lattialämmitys sähköinen.;Kyllä;;Irtaimistovarasto;;;;"Asunto Oy Kurjen Kruunu koostuu kahdesta kuusikerroksisesta asuintalosta, joihin rakentuu 75 modernia kaupunkikotia yksiöistä kolmioihin. Valtaosa asunnoista ovat erikokoisia kaksioita. Ammattimaisesti suunnitellut, hyväpohjaiset ja tunnelmalliset kodit tuntuvat neliöitään suuremmalta. Avokeittiöt avartavat pienimpienkin asuntojen tunnelmaa ja mahdollistavat monia sisustusratkaisuja. Jokaisessa kodissa on reilunkokoinen lasitettu parveke, joka luo tilan tuntua. Kotien pintamateriaalit ovat valittu kestäviksi ja käytännöllisiksi. Kurjen Kruunun kaikki kodit ovat mukana keskitetyssä, lämmöntalteenotolla varustetussa tulo- ja poistoilmanvaihtojärjestelmässä. 

Kurjen Kruunun yhteiskäyttötiloista tulee tavanomaista runsaammat ja monipuolisemmat. Talosaunan yhteyteen rakennetaan moderni pesutupa sekä viihtyisä ulkovilvoittelutila. Pihalle sijoitetaan lämmin monitoimitila, jota on mukava käyttää harrasteluun tai vaikkapa tuunauspajana. Tila sopii myös yhteisöllisten tapahtumien järjestämiseen.

Kurjen Kruunun lähipalvelut ja liikenneyhteydet ovat erinomaiset. Kävelymatkan päästä löytyy useita kouluja, päiväkoteja ja päivittäistavarakauppoja. Tampereen ammattikorkeakoulu, Tays ja Kalevan palvelut ovat vain 10 minuutin pyöräilymatkan päässä. Bussit lähtevät aivan kotiovelta, ja tulevalle raitiovaunupysäkille on noin kilometrin matka. 

Pyydä kattava esite välittäjältä!

Maiju Katajala, p. 050 389 6828, maiju.katajala@op.fi
Jussi Ouni, p. 050 389 6805, jussi.ouni@op.fi
Isto Matalamäki, p. 050 389 6804, isto.matalamaki@op.fi"
666;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15035488;Hanhenmäenkatu 1 B, Takahuhti, Tampere;Takahuhti;58 614 €;168 800 €;37 m²;4 562,16 € / m;79,18 € / kk;144,30 € / kk;223,48 € / kk;Yhtiölainan laina-aika 25v, joista 3 ensimmäistä asumisvuotta lyhennysvapaata. Arvioitu ensimmäinen lyhennys elokuussa 2024, lyhennystä aletaan keräämään arviolta maaliskuussa 2024. Laina sidottu 12kk euriboriin (0,85%). Arvioitu rahoitusvastike (koron osuus+lyhennys) 496,54€. Vastikkeiden suuruus tarkastetaan hallinnon luovutuksessa.;3 / 6;2h, kt;2;Arvioitu valmistuminen 12/20;Kyllä;Suihku, suihkuseinä, peilikaappi, allaskaappi, pesukoneliitäntä, lattialämmitys sähköinen.;Ei;;Irtaimistovarasto;;;;"Asunto Oy Kurjen Kruunu koostuu kahdesta kuusikerroksisesta asuintalosta, joihin rakentuu 75 modernia kaupunkikotia yksiöistä kolmioihin. Valtaosa asunnoista ovat erikokoisia kaksioita. Ammattimaisesti suunnitellut, hyväpohjaiset ja tunnelmalliset kodit tuntuvat neliöitään suuremmalta. Avokeittiöt avartavat pienimpienkin asuntojen tunnelmaa ja mahdollistavat monia sisustusratkaisuja. Jokaisessa kodissa on reilunkokoinen lasitettu parveke, joka luo tilan tuntua. Kotien pintamateriaalit ovat valittu kestäviksi ja käytännöllisiksi. Kurjen Kruunun kaikki kodit ovat mukana keskitetyssä, lämmöntalteenotolla varustetussa tulo- ja poistoilmanvaihtojärjestelmässä. 

Kurjen Kruunun yhteiskäyttötiloista tulee tavanomaista runsaammat ja monipuolisemmat. Talosaunan yhteyteen rakennetaan moderni pesutupa sekä viihtyisä ulkovilvoittelutila. Pihalle sijoitetaan lämmin monitoimitila, jota on mukava käyttää harrasteluun tai vaikkapa tuunauspajana. Tila sopii myös yhteisöllisten tapahtumien järjestämiseen.

Kurjen Kruunun lähipalvelut ja liikenneyhteydet ovat erinomaiset. Kävelymatkan päästä löytyy useita kouluja, päiväkoteja ja päivittäistavarakauppoja. Tampereen ammattikorkeakoulu, Tays ja Kalevan palvelut ovat vain 10 minuutin pyöräilymatkan päässä. Bussit lähtevät aivan kotiovelta, ja tulevalle raitiovaunupysäkille on noin kilometrin matka. 

Pyydä kattava esite välittäjältä!

Maiju Katajala, p. 050 389 6828, maiju.katajala@op.fi
Jussi Ouni, p. 050 389 6805, jussi.ouni@op.fi
Isto Matalamäki, p. 050 389 6804, isto.matalamaki@op.fi"
667;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15035489;Hanhenmäenkatu 1 B, Takahuhti, Tampere;Takahuhti;72 091 €;192 700 €;40,5 m²;4 758,02 € / m;86,67 € / kk;157,95 € / kk;244,62 € / kk;Yhtiölainan laina-aika 25v, joista 3 ensimmäistä asumisvuotta lyhennysvapaata. Arvioitu ensimmäinen lyhennys elokuussa 2024, lyhennystä aletaan keräämään arviolta maaliskuussa 2024. Laina sidottu 12kk euriboriin (0,85%). Arvioitu rahoitusvastike (koron osuus+lyhennys) 543,51€. Vastikkeiden suuruus tarkastetaan hallinnon luovutuksessa.;5 / 6;2h, kt;2;Arvioitu valmistuminen 12/20;Kyllä;Suihku, suihkuseinä, peilikaappi, allaskaappi, pesukoneliitäntä, lattialämmitys sähköinen.;Ei;;Irtaimistovarasto;;;;"Asunto Oy Kurjen Kruunu koostuu kahdesta kuusikerroksisesta asuintalosta, joihin rakentuu 75 modernia kaupunkikotia yksiöistä kolmioihin. Valtaosa asunnoista ovat erikokoisia kaksioita. Ammattimaisesti suunnitellut, hyväpohjaiset ja tunnelmalliset kodit tuntuvat neliöitään suuremmalta. Avokeittiöt avartavat pienimpienkin asuntojen tunnelmaa ja mahdollistavat monia sisustusratkaisuja. Jokaisessa kodissa on reilunkokoinen lasitettu parveke, joka luo tilan tuntua. Kotien pintamateriaalit ovat valittu kestäviksi ja käytännöllisiksi. Kurjen Kruunun kaikki kodit ovat mukana keskitetyssä, lämmöntalteenotolla varustetussa tulo- ja poistoilmanvaihtojärjestelmässä. 

Kurjen Kruunun yhteiskäyttötiloista tulee tavanomaista runsaammat ja monipuolisemmat. Talosaunan yhteyteen rakennetaan moderni pesutupa sekä viihtyisä ulkovilvoittelutila. Pihalle sijoitetaan lämmin monitoimitila, jota on mukava käyttää harrasteluun tai vaikkapa tuunauspajana. Tila sopii myös yhteisöllisten tapahtumien järjestämiseen.

Kurjen Kruunun lähipalvelut ja liikenneyhteydet ovat erinomaiset. Kävelymatkan päästä löytyy useita kouluja, päiväkoteja ja päivittäistavarakauppoja. Tampereen ammattikorkeakoulu, Tays ja Kalevan palvelut ovat vain 10 minuutin pyöräilymatkan päässä. Bussit lähtevät aivan kotiovelta, ja tulevalle raitiovaunupysäkille on noin kilometrin matka. 

Pyydä kattava esite välittäjältä!

Maiju Katajala, p. 050 389 6828, maiju.katajala@op.fi
Jussi Ouni, p. 050 389 6805, jussi.ouni@op.fi
Isto Matalamäki, p. 050 389 6804, isto.matalamaki@op.fi"
668;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15035486;Hanhenmäenkatu 1 B, Takahuhti, Tampere;Takahuhti;55 614 €;165 800 €;37 m²;4 481,08 € / m;79,18 € / kk;144,30 € / kk;223,48 € / kk;Yhtiölainan laina-aika 25v, joista 3 ensimmäistä asumisvuotta lyhennysvapaata. Arvioitu ensimmäinen lyhennys elokuussa 2024, lyhennystä aletaan keräämään arviolta maaliskuussa 2024. Laina sidottu 12kk euriboriin (0,85%). Arvioitu rahoitusvastike (koron osuus+lyhennys) 496,54€. Vastikkeiden suuruus tarkastetaan hallinnon luovutuksessa.;2 / 6;2h, kt;2;Arvioitu valmistuminen 12/20;Kyllä;Sauna, suihku, suihkuseinä, peilikaappi, allaskaappi, pesukoneliitäntä, lattialämmitys sähköinen.;Kyllä;;Irtaimistovarasto;;;;"Asunto Oy Kurjen Kruunu koostuu kahdesta kuusikerroksisesta asuintalosta, joihin rakentuu 75 modernia kaupunkikotia yksiöistä kolmioihin. Valtaosa asunnoista ovat erikokoisia kaksioita. Ammattimaisesti suunnitellut, hyväpohjaiset ja tunnelmalliset kodit tuntuvat neliöitään suuremmalta. Avokeittiöt avartavat pienimpienkin asuntojen tunnelmaa ja mahdollistavat monia sisustusratkaisuja. Jokaisessa kodissa on reilunkokoinen lasitettu parveke, joka luo tilan tuntua. Kotien pintamateriaalit ovat valittu kestäviksi ja käytännöllisiksi. Kurjen Kruunun kaikki kodit ovat mukana keskitetyssä, lämmöntalteenotolla varustetussa tulo- ja poistoilmanvaihtojärjestelmässä. 

Kurjen Kruunun yhteiskäyttötiloista tulee tavanomaista runsaammat ja monipuolisemmat. Talosaunan yhteyteen rakennetaan moderni pesutupa sekä viihtyisä ulkovilvoittelutila. Pihalle sijoitetaan lämmin monitoimitila, jota on mukava käyttää harrasteluun tai vaikkapa tuunauspajana. Tila sopii myös yhteisöllisten tapahtumien järjestämiseen.

Kurjen Kruunun lähipalvelut ja liikenneyhteydet ovat erinomaiset. Kävelymatkan päästä löytyy useita kouluja, päiväkoteja ja päivittäistavarakauppoja. Tampereen ammattikorkeakoulu, Tays ja Kalevan palvelut ovat vain 10 minuutin pyöräilymatkan päässä. Bussit lähtevät aivan kotiovelta, ja tulevalle raitiovaunupysäkille on noin kilometrin matka. 

Pyydä kattava esite välittäjältä!

Maiju Katajala, p. 050 389 6828, maiju.katajala@op.fi
Jussi Ouni, p. 050 389 6805, jussi.ouni@op.fi
Isto Matalamäki, p. 050 389 6804, isto.matalamaki@op.fi"
669;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15035482;Hanhenmäenkatu 1 A, Takahuhti, Tampere;Takahuhti;55 821 €;221 100 €;55,5 m²;3 983,78 € / m;118,77 € / kk;216,45 € / kk;335,22 € / kk;Yhtiölainan laina-aika 25v, joista 3 ensimmäistä asumisvuotta lyhennysvapaata. Arvioitu ensimmäinen lyhennys elokuussa 2024, lyhennystä aletaan keräämään arviolta maaliskuussa 2024. Laina sidottu 12kk euriboriin (0,85%). Arvioitu rahoitusvastike (koron osuus+lyhennys) 744,81€. Vastikkeiden suuruus tarkastetaan hallinnon luovutuksessa.;4 / 6;3h, kt;2;Arvioitu valmistuminen 12/20;Kyllä;Sauna, suihku, suihkuseinä, peilikaappi, allaskaappi, pesukoneliitäntä, lattialämmitys sähköinen.;Kyllä;;Irtaimistovarasto;;;;"Asunto Oy Kurjen Kruunu koostuu kahdesta kuusikerroksisesta asuintalosta, joihin rakentuu 75 modernia kaupunkikotia yksiöistä kolmioihin. Valtaosa asunnoista ovat erikokoisia kaksioita. Ammattimaisesti suunnitellut, hyväpohjaiset ja tunnelmalliset kodit tuntuvat neliöitään suuremmalta. Avokeittiöt avartavat pienimpienkin asuntojen tunnelmaa ja mahdollistavat monia sisustusratkaisuja. Jokaisessa kodissa on reilunkokoinen lasitettu parveke, joka luo tilan tuntua. Kotien pintamateriaalit ovat valittu kestäviksi ja käytännöllisiksi. Kurjen Kruunun kaikki kodit ovat mukana keskitetyssä, lämmöntalteenotolla varustetussa tulo- ja poistoilmanvaihtojärjestelmässä. 

Kurjen Kruunun yhteiskäyttötiloista tulee tavanomaista runsaammat ja monipuolisemmat. Talosaunan yhteyteen rakennetaan moderni pesutupa sekä viihtyisä ulkovilvoittelutila. Pihalle sijoitetaan lämmin monitoimitila, jota on mukava käyttää harrasteluun tai vaikkapa tuunauspajana. Tila sopii myös yhteisöllisten tapahtumien järjestämiseen.

Kurjen Kruunun lähipalvelut ja liikenneyhteydet ovat erinomaiset. Kävelymatkan päästä löytyy useita kouluja, päiväkoteja ja päivittäistavarakauppoja. Tampereen ammattikorkeakoulu, Tays ja Kalevan palvelut ovat vain 10 minuutin pyöräilymatkan päässä. Bussit lähtevät aivan kotiovelta, ja tulevalle raitiovaunupysäkille on noin kilometrin matka. 

Pyydä kattava esite välittäjältä!

Maiju Katajala, p. 050 389 6828, maiju.katajala@op.fi
Jussi Ouni, p. 050 389 6805, jussi.ouni@op.fi
Isto Matalamäki, p. 050 389 6804, isto.matalamaki@op.fi"
670;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15024675;Tyviraitti 1 A 39, Haukiluoma, Tampere;Haukiluoma;63 600 €;159 000 €;45,5 m²;3 494,51 € / m;71,55 € / kk;113,75 € / kk;185,30 € / kk;Hoitovastikearvio 3,80 €/m²/kk, sisältää tontinvuokravastikkeen 1,30 €/m²/kk. Pääomavastikearvio sisältää vain koron. Rakennusaika ja kolme ensimmäistä asumisvuotta ovat lyhennysvapaita, jonka jälkeen rahoitusvastikearvio on tämän huoneiston osalta 398,45 €/kk. Yhtiölaina OP Tampere, laina-aika 3+22 vuotta, viitekorko euribor 365 + marginaali 0,90 %. Tontinvuokravastike tämän huoneiston osalta 59,15 €/kk ja lunastushinta-arvio 14 212,52 € (22.2.2021). .;5 / 5;2h+kt;2;Kohteen valmistuttua;Kyllä;Suihku, peilikaappi, pesukoneliitäntä;Ei;;Kaapistot, kellarikomero;;;;"ESITTELY TONTILLA!

Asunto Oy Tampereen Tyvikadun Tammi rakentuu Haukiluoman uuteen keskustaan päivittäispalveluiden, virkistys- ja ulkoilumaastojen sekä hyvien liikenneyhteyksien tuntumaan.

Taloyhtiö valmistuu arviolta 12/2020 ja tarjoaa 40 kpl huolellisesti suunniteltuja ja hyvän pohjaratkaisun omaavia parvekkeellisia asuntoja 30,5 m²:n yksiöstä 62,5 m²:n kolmioon. Yhtiössä on lämmitysmuotona energiatehokas kaukolämpö vesikiertoisena lattialämmityksenä ja asumismukavuutta lisää keskitetty ilmanvaihto viilennyksellä. Taloyhtiön ylimpään kerrokseen tulee asukkaiden käyttöön saunaosasto sekä kerhotila.

Yhtiön autopaikat ovat ostettavissa erillisinä osakkeina, ja valittavana on 14 kpl autokatospaikkoja sekä 6 kpl autotalleja, joista kolmen yhteydessä on lisäksi erillinen varastotila.

Laadukkaasta rakentamisesta tunnettu pirkanmaalainen perheyritys Visura Oy on jo vuosikymmeniä rakentanut koteja sekä monimuotoisia projekteja teollisuuden ja yhteiskunnan tarpeisiin. Visura Oy:n vahvuutena on ehdottomasti oma ammattitaitoinen henkilöstö ja tahto toteuttaa kohteet tinkimättömällä laadulla sovitussa aikataulussa."
671;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15024615;Tyviraitti 1 A 29, Haukiluoma, Tampere;Haukiluoma;60 800 €;152 000 €;45,5 m²;3 340,66 € / m;68,40 € / kk;113,75 € / kk;182,15 € / kk;Hoitovastikearvio 3,80 €/m²/kk, sisältää tontinvuokravastikkeen 1,30 €/m²/kk. Pääomavastikearvio sisältää vain koron. Rakennusaika ja kolme ensimmäistä asumisvuotta ovat lyhennysvapaita, jonka jälkeen rahoitusvastikearvio on tämän huoneiston osalta 380,91 €/kk. Yhtiölaina OP Tampere, laina-aika 3+22 vuotta, viitekorko euribor 365 + marginaali 0,90 %. Tontinvuokravastike tämän huoneiston osalta 59,15 €/kk ja lunastushinta-arvio 14 212,52 € (22.2.2021). .;4 / 5;2h+kt;2;Kohteen valmistuttua;Kyllä;Suihku, peilikaappi, pesukoneliitäntä;Ei;;Kaapistot, kellarikomero;;;;"ESITTELY TONTILLA!

Asunto Oy Tampereen Tyvikadun Tammi rakentuu Haukiluoman uuteen keskustaan päivittäispalveluiden, virkistys- ja ulkoilumaastojen sekä hyvien liikenneyhteyksien tuntumaan.

Taloyhtiö valmistuu arviolta 12/2020 ja tarjoaa 40 kpl huolellisesti suunniteltuja ja hyvän pohjaratkaisun omaavia parvekkeellisia asuntoja 30,5 m²:n yksiöstä 62,5 m²:n kolmioon. Yhtiössä on lämmitysmuotona energiatehokas kaukolämpö vesikiertoisena lattialämmityksenä ja asumismukavuutta lisää keskitetty ilmanvaihto viilennyksellä. Taloyhtiön ylimpään kerrokseen tulee asukkaiden käyttöön saunaosasto sekä kerhotila.

Yhtiön autopaikat ovat ostettavissa erillisinä osakkeina, ja valittavana on 14 kpl autokatospaikkoja sekä 6 kpl autotalleja, joista kolmen yhteydessä on lisäksi erillinen varastotila.

Laadukkaasta rakentamisesta tunnettu pirkanmaalainen perheyritys Visura Oy on jo vuosikymmeniä rakentanut koteja sekä monimuotoisia projekteja teollisuuden ja yhteiskunnan tarpeisiin. Visura Oy:n vahvuutena on ehdottomasti oma ammattitaitoinen henkilöstö ja tahto toteuttaa kohteet tinkimättömällä laadulla sovitussa aikataulussa."
672;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15013085;Teivaalantie 5 a A 06, Lielahti, Tampere;Lielahti;62 600 €;208 200 €;51,5 m²;4 042,72 € / m;124,80 € / kk;195,70 € / kk;;;1 / 6;2h+kt+s;2;Arviolta 11/2020;Kyllä;;Ei;;;;;;"Selkeäpohjainen kaksio on helppo sisustaa itsensä näköiseksi persoonalliseksi kodiksi. Ensimmäisen kerroksen kodissa on myös laatoitettu terassialue, jonka yksityisyyttä on rajattu pensasaidoin. Ensimmäisen kerroksen 51.5 m2 kaksiossa on valoisa tunnelma. Uuden kodin vetovoimaa lisäävät harkitusti suunnitellut neliöt, viihtyisä kotikortteli ja kattavat lähipalvelut.

 Jo eteisestä avautuvat valoisat ja avarat näkymät läpi koko kodin. Eteisen hyvänkokoisen Elfa-säilytysjärjestelmän ja makuuhuoneen tilavan vaatehuoneen ansiosta vaatteet ja tavarat säilyvät siististi omilla paikoillaan. Valoisa ja selkeäpohjainen olohuone on helppo sisustaa mieleisekseen. Ruoanlaittajaa ilahduttaa keittiötilan asettuminen kahdelle seinustalle, jolloin keittiökaapistoja ja työtasojakin on runsaammin. Isosta makuuhuoneesta löytyy tilaa myös lastensängylle tai vaikkapa tehokkaalle työpisteelle.

 Sisustussuunnittelijamme on valinnut tähän kotiin modernin sisustustyylin vaaleine pintoineen ja hillityn tyylikkäine kalusteineen. Puustellin keittiön kaapistot ovat valkoiset ja työtaso tumma. Kaapistojen välitila on valkoiseksi taustamaalattu lasilevy.  Boschin integroidut kalusteet kuten astianpesukone, kalusteuuni ja -mikro kuuluvat vakiovarusteisiin. Raikkaan vaaleansävyinen lattia viimeistelee kodikkaan kokonaisuuden. Moderni tyyli tarjoaa neutraalin tyylikkään pohjan, jota on helppo maustaa oman maun mukaan.

 Hulppea parveke tuo kotiin vehreyttä ja lisäneliötä. Lasitettu parveke avautuu lännen suuntaan ja ihastuttavaan ilta-aurinkoon. Tilava parveke taipuu monenlaiseen mukavaan oleskeluun, yhdessä syömiseen, yrttien ja kesäkukkien kasvattamiseen ja seesteisiin lukutuokioihin.

 Tilavassa kylpyhuoneessa on moderni seinä-WC, pesukonevaraus ja pyykkikaappi. Oman saunan lempeät löylyt saavat kiireet unohtumaan ja kruunaavat asumisen nautinnon tässä kodissa.

 Lielahden Valon kotikorttelissa on panostettu viihtyvyyteen ja monipuolisiin yhteistiloihin. Saunassa ja vilvoitteluterassilla on ihana rentoutua. Omalla suojaisalla korttelipihalla voi grillailla ja kasvattaa istutuslaatikoissa omat yrtit ja salaatit. Postin automaatti, pesupiste koirantassuille tai lastenvaunuille sekä autonpesupaikka helpottavat arjen sujuvuutta. Yhteiseksi iloksi asukkaille tulee myös monikäyttöinen korttelitupa ja verstas työkaluineen.

 Osakkeina myytäviä autopaikkoja löytyy sekä katoksen alta että pihalta. Jokaisella autopaikalla on lämpöpistoke valmiina. Olethan yhteydessä asuntomyyntiimme, niin kerromme lisää."
673;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/14701681;Koelaitoksenkatu 4 A 73, Ranta-Tampella, Tampere;Ranta-Tampella;131 720 €;329 300 €;54 m²;6 098,15 € / m;267,39 € / kk;205,20 € / kk;659,97 € / kk;;12;2h+k+s;2;;Kyllä;;Kyllä;;;;;;"Tampereen keskustan ja Näsijärven toisiinsa yhdistävä Ranta-Tampella on ainutlaatuinen asuinalue tunnelmallisine kanavineen ja upeine rantaraitteineen. Tutustu tarkemmin alueeseen: http://www.rantatampella.fi/

Kanavakortteliin sijoittuvan Kanavamestarin 14-kerroksisen tornitalon ja kaksikerroksisen kaupunkipientalon asunnoissa on oivaltavia tilaratkaisuja. Valittavana erilaisia näkymiä: yli kanavan ja sen siltojen, virtaavan veden tai suojaisan pihan suuntaan sekä kaupungin keskustaan.

Kotivalikoima (28–84,5 m²) on monipuolinen. Tarjolla on mm. huoneistoja, joissa on terassi, koko kodin levyinen lasitettu parveke tai ranskalainen parveke. Osassa koteja on oma sauna, osassa on tilava vaatehuone. Kaupunkipientalon kodeissa on omat sisäänkäynnit. Voit nähdä Kanavamestarin kodit jo valmiina! Tule virtuaaliesittelyyn YIT asuntomyyntiin (Hatanpään valtatie 11, 1. krs.).

Kiinnostuitko? Ota yhteys YIT Asuntomyyntiin ja varaa oma uusi kotisi Ranta-Tampellasta.

Rannalla-reviirissä asut tyylikkäästi ja nautit rantaluonnon kauneudesta ja rauhasta joka päivä. Täällä arki huuhtoutuu pois ja mieli löytää tyvenen. Lue lisää: http://www.yit.fi/reviirit"
674;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15013079;Teivaalantie 5 a A 39, Lielahti, Tampere;Lielahti;61 900 €;205 400 €;50,5 m²;4 067,33 € / m;123 € / kk;191,90 € / kk;;;5 / 6;2h+kt;2;Arviolta 11/2020;Kyllä;;Ei;;;;;;"Viidennen kerroksen kulmahuoneisto on avara ja valoisa, kun komeankokoiset ikkunat avautuvat kahteen ilmansuuntaan. 50,5 m2 kaksiossa on jokainen neliö suunniteltu sujuvaa arkea ajatellen. Kotikokkaaja iloitsee keittiön runsaista työtasoista ja viherpeukalo lasitetun parvekkeen mahdollisuuksista. Hyvä pohjaratkaisu ja laadukkaat sisustusmateriaalit tekevät kodin, jossa elämä maistuu.

 Koti ihastuttaa jo eteisessä, jossa vaatteet ja tavarat saa sovitettua käytännöllisen Elfa-säilytysjärjestelmän sisään. Näyttävät peililiukuovet myös tekevät eteisen suuremman tuntuiseksi. Päätyhuoneiston etuihin kuuluu kahdesta suunnasta tulviva luonnonvalo. Olohuoneen ja keittiötilan yhdistelmä on avaran valoisa kodin keskipiste. Kotikokkaajan iloksi hyvin varusteltu keittiötila on sijoitettu kahdelle seinustalle, joten laskutilaa on runsaammin. Hyvänkokoisessa makuuhuoneessa on koko seinän levyinen vaatekaapisto, jossa kodin kaikki vaatteet säilyvät hyvässä järjestyksessä. Kodissa on myös erillinen vaatehuone.

 Sisustussuunnittelijamme on valinnut tähän kotiin modernin sisustustyylin vaaleine pintoineen ja hillityn tyylikkäine kalusteineen. Puustellin keittiön kaapistot ovat valkoiset ja työtaso tumma. Kaapistojen välitila on valkoiseksi taustamaalattu lasilevy.  Boschin integroidut kalusteet kuten astianpesukone, kalusteuuni ja -mikro kuuluvat vakiovarusteisiin. Raikkaan vaaleansävyinen lattia viimeistelee kodikkaan kokonaisuuden. Moderni tyyli tarjoaa neutraalin tyylikkään pohjan, jota on helppo maustaa oman maun mukaan.

 Olohuoneesta avautuu käynti hulppealle parvekkeelle. Lasitettu, koko kodin levyinen parveke avautuu itään ja etelään. Monikäyttöinen parveke on kuin tehty viherpeukalon unelmille, mukaville ruokahetkille tai seesteisiin tuokioihin sisäpihan tapahtumia seuraillen.

 Tyylikkäässä kylpyhuoneessa on moderni seinä-WC ja suihkunurkkaus kääntyvillä lasiovilla. Kylpyhuoneessa on tilaa omalle pesukoneelle ja tavarat löytävät helposti paikkansa allaskalusteesta ja pyykkikaapista.

 Lielahden Valon kotikorttelissa on panostettu viihtyvyyteen ja monipuolisiin yhteistiloihin. Saunassa ja vilvoitteluterassilla on ihana rentoutua. Omalla suojaisalla korttelipihalla voi grillailla ja kasvattaa istutuslaatikoissa omat yrtit ja salaatit. Postin automaatti, pesupiste koirantassuille tai lastenvaunuille sekä autonpesupaikka helpottavat arjen sujuvuutta. Yhteiseksi iloksi asukkaille tulee myös monikäyttöinen korttelitupa ja verstas työkaluineen.

 Osakkeina myytäviä autopaikkoja löytyy sekä katoksen alta että pihalta. Jokaisella autopaikalla on lämpöpistoke valmiina. Olethan yhteydessä asuntomyyntiimme, niin kerromme lisää."
